template,nonholdout_n,nonholdout_sessions,top_action,top_count,purity,holdout_n,nonholdout_action_counts,example_prompt,holdout_non_au_matches,changed_rows,fixed,broken,wrong_to_wrong,macro_f1,delta_vs_base,passes_judge_gate,passes_safe_gate
yaml 설정 파싱 붙일 거라 의존성 하나 추가해야 됨. <<IDENT>> 지금 상태 보자 ㅠ,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",yaml 설정 파싱 붙일 거라 의존성 하나 추가해야 됨. app/views.py 지금 상태 보자 ㅠ,0,0,0,0,0,0.7387722812652203,0.0,False,False
yeah <IDENT> with no cap. grep for <IDENT> usage repo-wide,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",yeah ReadAll with no cap. grep for ReadAll usage repo-wide,0,0,0,0,0,0.7387722812652203,0.0,False,False
yeah dependency resolution. bump the <IDENT> in the gradle file to <NUM>,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",yeah dependency resolution. bump the minSdk in the gradle file to 24,0,0,0,0,0,0.7387722812652203,0.0,False,False
yeah the export at the top calls it. move the call below the defs,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",yeah the export at the top calls it. move the call below the defs,0,0,0,0,0,0.7387722812652203,0.0,False,False
yeah the react-native version there doesn't match <<IDENT>> anymore. fix the gradle dep to point at the right version...,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",yeah the react-native version there doesn't match package.json anymore. fix the gradle dep to point at the right version...,0,0,0,0,0,0.7387722812652203,0.0,False,False
"yep, onPress is typed as required but we call it optionally in a few screens. loosen the prop type please",2,2,edit_file,2,1.0,0,"{""edit_file"": 2}","yep, onPress is typed as required but we call it optionally in a few screens. loosen the prop type please",0,0,0,0,0,0.7387722812652203,0.0,False,False
yep. add iat alongside exp in the payload there,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",yep. add iat alongside exp in the payload there,0,0,0,0,0,0.7387722812652203,0.0,False,False
ㅇㅋ 그 계획대로 세 파일 한번에 일관되게 패치해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",ㅇㅋ 그 계획대로 세 파일 한번에 일관되게 패치해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
가능하면 어 DJANGO_SETTINGS_MODULE만 있고 DB env는 compose에서 넘기나본데... 이거 진짜 컨테이너 뜨는지 한번 빌드 돌려보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",가능하면 어 DJANGO_SETTINGS_MODULE만 있고 DB env는 compose에서 넘기나본데... 이거 진짜 컨테이너 뜨는지 한번 빌드 돌려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
감사 로깅 미들웨어 넣는 작업인데 범위가 좀 애매해. 모든 요청에 다 걸까 아니면 특정 라우트만 할까?,2,2,web_search,2,1.0,0,"{""web_search"": 2}",감사 로깅 미들웨어 넣는 작업인데 범위가 좀 애매해. 모든 요청에 다 걸까 아니면 특정 라우트만 할까?,0,0,0,0,0,0.7387722812652203,0.0,False,False
거기 <IDENT> 옆에 <IDENT> 자리 만들어줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",거기 NavLinks 옆에 NotificationBell 자리 만들어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
"거기 djangorestframework 버전 하나 추가해줘, 알림 API에 DRF 쓸 거라",2,2,edit_file,2,1.0,0,"{""edit_file"": 2}","거기 djangorestframework 버전 하나 추가해줘, 알림 API에 DRF 쓸 거라",0,0,0,0,0,0.7387722812652203,0.0,False,False
거기 like_count 읽기전용 필드 하나 추가해줘,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",거기 like_count 읽기전용 필드 하나 추가해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
거기 컨트롤러 advice랑 같이 엔트리포인트 응답코드 손봐줘 가볍게,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",거기 컨트롤러 advice랑 같이 엔트리포인트 응답코드 손봐줘 가볍게,0,0,0,0,0,0.7387722812652203,0.0,False,False
거의 똑같은데 tests 버전이 만료 체크가 빠졌네... 이거 한 군데로 합치는 게 안전하겠다. 새 공용 모듈로 빼는 게 나을지 그냥 tests에 두고 가져다 쓸지 의견 좀 줄래?,2,2,plan_task,2,1.0,0,"{""plan_task"": 2}",거의 똑같은데 tests 버전이 만료 체크가 빠졌네... 이거 한 군데로 합치는 게 안전하겠다. 새 공용 모듈로 빼는 게 나을지 그냥 tests에 두고 가져다 쓸지 의견 좀 줄래?,0,0,0,0,0,0.7387722812652203,0.0,False,False
검색 결과 처리하는 새 훅 하나 만들려고. <IDENT> 라는 파일 새로 만들어줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",검색 결과 처리하는 새 훅 하나 만들려고. useDebouncedSearch 라는 파일 새로 만들어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
검색이 영 별로네 ㅠ 쿼리를 좀 바꿔서 task_instance 레벨 retry_delay 설정 위주로 다시 찾아봐,2,2,plan_task,2,1.0,0,"{""plan_task"": 2}",검색이 영 별로네 ㅠ 쿼리를 좀 바꿔서 task_instance 레벨 retry_delay 설정 위주로 다시 찾아봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
검증은 서비스로 내리는게 맞지. <IDENT> 로직 서비스로 이관하고 컨트롤러는 위임만 하게 두 파일 같이 손봐,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",검증은 서비스로 내리는게 맞지. createUser 로직 서비스로 이관하고 컨트롤러는 위임만 하게 두 파일 같이 손봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
경고 사라졌는지 보게 빌드 돌려봐,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",경고 사라졌는지 보게 빌드 돌려봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
계획대로 가기 전에 현재 events dag에 테스트가 걸려 있나 확인하고 싶어. 테스트 디렉토리 한번 돌려보자,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",계획대로 가기 전에 현재 events dag에 테스트가 걸려 있나 확인하고 싶어. 테스트 디렉토리 한번 돌려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
고쳤으니 dag 파싱 깨지는건 없는지부터 가볍게 확인,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고쳤으니 dag 파싱 깨지는건 없는지부터 가볍게 확인,0,0,0,0,0,0.7387722812652203,0.0,False,False
고쳤으니까 그 테스트 다시 돌려봐,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고쳤으니까 그 테스트 다시 돌려봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
고치고 나서 그 traversal 케이스 다시 막혔는지 재현,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고치고 나서 그 traversal 케이스 다시 막혔는지 재현,0,0,0,0,0,0.7387722812652203,0.0,False,False
고친 거 실제로 길이 맞게 나오는지 eval 한번 돌려서 확인,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고친 거 실제로 길이 맞게 나오는지 eval 한번 돌려서 확인,0,0,0,0,0,0.7387722812652203,0.0,False,False
고친 거 실제로 도는지 모듈 한번만 임포트해서 돌려보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고친 거 실제로 도는지 모듈 한번만 임포트해서 돌려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
고친 김에 yaml들 문법 안 깨졌나 확인차 한번 검사해,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고친 김에 yaml들 문법 안 깨졌나 확인차 한번 검사해,0,0,0,0,0,0.7387722812652203,0.0,False,False
고친 김에 다시 굴려보자,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",고친 김에 다시 굴려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
고친 김에 빌드 다시 돌려서 통과되는지 확인,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",고친 김에 빌드 다시 돌려서 통과되는지 확인,0,0,0,0,0,0.7387722812652203,0.0,False,False
고친거 다시 올려보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",고친거 다시 올려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
공통 함수로 빼서 <<IDENT>> 새로 만들자. kubeconfig 검증이랑 namespace 가드 넣어줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",공통 함수로 빼서 stores/user.ts 새로 만들자. kubeconfig 검증이랑 namespace 가드 넣어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
공통으로 쓸 유틸 함수들 모아둘 <<IDENT>> 같은걸 만들고싶은데... 음 일단 기존 <<IDENT>> 뭘 import하는지 좀 보여줄래?,2,2,read_file,2,1.0,0,"{""read_file"": 2}",공통으로 쓸 유틸 함수들 모아둘 helper.py 같은걸 만들고싶은데... 음 일단 기존 models/marts/dim_users.sql가 뭘 import하는지 좀 보여줄래?,0,0,0,0,0,0.7387722812652203,0.0,False,False
굿 variant 있네. dev 서버 띄워서 눈으로 좀 보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",굿 variant 있네. dev 서버 띄워서 눈으로 좀 보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
굿 이제 검증 스텝을 users DAG에 붙여줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",굿 이제 검증 스텝을 users DAG에 붙여줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그 <IDENT> 들어갈 새 파일 하나 만들어줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",그 SimpleCache 들어갈 새 파일 하나 만들어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그 변수들로 지금 plan 돌리면 뭐가 바뀐다고 나오는지 떠보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",그 변수들로 지금 plan 돌리면 뭐가 바뀐다고 나오는지 떠보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
그 분기들 flags 참조로 바꿔야겠다. 여러 파일 한 번에 정리해줘,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",그 분기들 flags 참조로 바꿔야겠다. 여러 파일 한 번에 정리해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그 집계 cte를 위로 올려줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",그 집계 cte를 위로 올려줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그 함수 너무 길어. 안에 retry 로직만 따로 메서드로 뽑자. 먼저 본체 보여줘,2,2,list_directory,2,1.0,0,"{""list_directory"": 2}",그 함수 너무 길어. 안에 retry 로직만 따로 메서드로 뽑자. 먼저 본체 보여줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그냥 CI를 21로 맞춰. 운영도 21이니까,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",그냥 CI를 21로 맞춰. 운영도 21이니까,0,0,0,0,0,0.7387722812652203,0.0,False,False
그래 namespace 쓰는 게 맞네. 그럼 <<IDENT>> 에 app_name 추가하고 name들 정리해줘,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",그래 namespace 쓰는 게 맞네. 그럼 style.css 에 app_name 추가하고 name들 정리해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그래 onClick 가드 추가해서 disabled일 때 안 먹게 고쳐줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",그래 onClick 가드 추가해서 disabled일 때 안 먹게 고쳐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그래 첫 단계대로 <<IDENT>> 요청 핸들러가 어떻게 짜여 있나 보자 빨리,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",그래 첫 단계대로 app/admin.py에서 요청 핸들러가 어떻게 짜여 있나 보자 빨리,0,0,0,0,0,0.7387722812652203,0.0,False,False
그러면 strictNullChecks가 <<IDENT>> 켜줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",그러면 strictNullChecks가 빠졌네k8s/ingress.yaml 켜줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그러면 맞네 옛날 가정 그대로 둔 거. 테스트 케이스 onClick 전달되는 쪽으로 갱신해줘,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",그러면 맞네 옛날 가정 그대로 둔 거. 테스트 케이스 onClick 전달되는 쪽으로 갱신해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그러면 컨트롤러 테스트에 중복 케이스 추가해서 한번 돌려보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",그러면 컨트롤러 테스트에 중복 케이스 추가해서 한번 돌려보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
그럼 그 설정 블록을 <IDENT> 기반으로 정리해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",그럼 그 설정 블록을 PageNumberPagination 기반으로 정리해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그럼 그거에 맞춰서 Dockerfile 베이스 이미지 줄 고쳐줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",그럼 그거에 맞춰서 Dockerfile 베이스 이미지 줄 고쳐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그럼 모델 save랑 시리얼라이저 둘 다 손봐야겠다. 두 파일 한꺼번에 패치 쳐줘,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",그럼 모델 save랑 시리얼라이저 둘 다 손봐야겠다. 두 파일 한꺼번에 패치 쳐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
"그럼 진입점부터 보자, <<IDENT>> 열어줘",2,2,read_file,2,1.0,0,"{""read_file"": 2}","그럼 진입점부터 보자, Cargo.lock 열어줘",0,0,0,0,0,0.7387722812652203,0.0,False,False
그럼 컨트롤러 테스트로 마지막 확인,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",그럼 컨트롤러 테스트로 마지막 확인,0,0,0,0,0,0.7387722812652203,0.0,False,False
그리고 나머지 분리한 거 담을 새 파일 하나 만들어줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",그리고 나머지 분리한 거 담을 새 파일 하나 만들어줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
그중에 제일 궁금한게 데이터 시드일거같은데 우선 migrate가 되는 상태인지 한번 돌려봐,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",그중에 제일 궁금한게 데이터 시드일거같은데 우선 migrate가 되는 상태인지 한번 돌려봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
근데 CSP 적용하면 어디까지 깨질지 모르겠네... 일단 nonce 기반으로 갈지 hash 기반으로 갈지 좀 헷갈리는데 이 프로젝트 정책이 뭔지 모르겠어. 어느 쪽으로 잡을까?,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",근데 CSP 적용하면 어디까지 깨질지 모르겠네... 일단 nonce 기반으로 갈지 hash 기반으로 갈지 좀 헷갈리는데 이 프로젝트 정책이 뭔지 모르겠어. 어느 쪽으로 잡을까?,0,0,0,0,0,0.7387722812652203,0.0,False,False
근데 flask 버전을 핀으로 고정해두는게 나을까 아니면 그냥 비워두는게 나을까? 학교과제라 뭐가 맞는건지 좀 애매해서 의견 좀 줘봐,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",근데 flask 버전을 핀으로 고정해두는게 나을까 아니면 그냥 비워두는게 나을까? 학교과제라 뭐가 맞는건지 좀 애매해서 의견 좀 줘봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
근데 빼기 전에 잠깐 — 이 권한 호출을 화면이 아니라 App 루트로 올리는 게 나을까? 둘 중 뭐가 맞는지 헷갈리는데 어떻게 생각해,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",근데 빼기 전에 잠깐 — 이 권한 호출을 화면이 아니라 App 루트로 올리는 게 나을까? 둘 중 뭐가 맞는지 헷갈리는데 어떻게 생각해,0,0,0,0,0,0.7387722812652203,0.0,False,False
근데 어디다 붙이는 거였지 좀 애매하네,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",근데 어디다 붙이는 거였지 좀 애매하네,0,0,0,0,0,0.7387722812652203,0.0,False,False
"근데 이거 좀 애매한데, latest 태그로 푸시까지 자동화할까 아니면 빌드만 해두고 멈출까? 어느 쪽인지 정해줘",2,2,ask_user,2,1.0,0,"{""ask_user"": 2}","근데 이거 좀 애매한데, latest 태그로 푸시까지 자동화할까 아니면 빌드만 해두고 멈출까? 어느 쪽인지 정해줘",0,0,0,0,0,0.7387722812652203,0.0,False,False
근데 재시도 안 해야 되는 경우도 있잖아. 4xx는 그냥 바로 던져야 하는데 그 처리도 들어갔어? <IDENT> 부분 다시 보자,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",근데 재시도 안 해야 되는 경우도 있잖아. 4xx는 그냥 바로 던져야 하는데 그 처리도 들어갔어? handleError 부분 다시 보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
기대값이 sync 시절 거라 그렇네. 그 단언부 await 흐름에 맞게 수정해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",기대값이 sync 시절 거라 그렇네. 그 단언부 await 흐름에 맞게 수정해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
기존에 email 검증 로직 어디 흩어져 있나 훑어봐,2,2,glob_pattern,2,1.0,0,"{""glob_pattern"": 2}",기존에 email 검증 로직 어디 흩어져 있나 훑어봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
나머지 화면 파일들 any도 같이 손보자. Home src 둘 다,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",나머지 화면 파일들 any도 같이 손보자. Home src 둘 다,0,0,0,0,0,0.7387722812652203,0.0,False,False
다 통과하긴 하는구나. 근데 test_etl_users_tasks가 실제로 뭘 assert 하는지 그 함수만 콕 집어서 다시 보여줄래?,2,2,list_directory,2,1.0,0,"{""list_directory"": 2}",다 통과하긴 하는구나. 근데 test_etl_users_tasks가 실제로 뭘 assert 하는지 그 함수만 콕 집어서 다시 보여줄래?,0,0,0,0,0,0.7387722812652203,0.0,False,False
다른 yaml에도 비슷하게 리밋 없는 컨테이너 또 있는지 전체 검색해줘,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",다른 yaml에도 비슷하게 리밋 없는 컨테이너 또 있는지 전체 검색해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
